material_id,cif,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap
1080407,"# generated using pymatgen
data_Ca2CoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84977932
_cell_length_b   3.84977932
_cell_length_c   10.11259120
_cell_angle_alpha   89.12406897
_cell_angle_beta   89.12406897
_cell_angle_gamma   61.16282449
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2CoO3
_chemical_formula_sum   'Ca2 Co1 O3'
_cell_volume   131.27037651
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.85228000  0.85228000  0.70851500  1
  Ca  Ca1  1  0.14772000  0.14772000  0.29148500  1
  Co  Co2  1  0.50000000  0.50000000  0.50000000  1
  O  O3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.48864200  0.48864200  0.29056800  1
  O  O5  1  0.51135800  0.51135800  0.70943200  1
",-6.590266317,-2.258849734,0.36910691,0.7968
1182074,"# generated using pymatgen
data_Ca2CoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.25910021
_cell_length_b   3.25910021
_cell_length_c   11.00698242
_cell_angle_alpha   84.55948686
_cell_angle_beta   84.55948686
_cell_angle_gamma   89.83593415
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2CoO3
_chemical_formula_sum   'Ca2 Co1 O3'
_cell_volume   115.86005276
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.30574200  0.30574200  0.28906100  1
  Ca  Ca1  1  0.17476100  0.17476100  0.70259800  1
  Co  Co2  1  0.72501100  0.72501100  0.49591000  1
  O  O3  1  0.67727400  0.67727400  0.69909600  1
  O  O4  1  0.24609500  0.24609500  0.49581800  1
  O  O5  1  0.80511700  0.80511700  0.29251600  1
",-6.731896822,-2.400480239,0.227476405,0.9521
30240,"# generated using pymatgen
data_Ca2CoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28397930
_cell_length_b   3.28397930
_cell_length_c   11.08547698
_cell_angle_alpha   84.44271662
_cell_angle_beta   84.44271662
_cell_angle_gamma   89.72821710
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2CoO3
_chemical_formula_sum   'Ca2 Co1 O3'
_cell_volume   118.42907926
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.56298800  0.56298800  0.79809000  1
  Ca  Ca1  1  0.43701200  0.43701200  0.20191000  1
  Co  Co2  1  0.00000000  0.00000000  0.00000000  1
  O  O3  1  0.06150100  0.06150100  0.80353300  1
  O  O4  1  0.93849900  0.93849900  0.19646700  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
",-6.728091855,-2.396675273,0.231281371,0.9151
1273731,"# generated using pymatgen
data_Ca3(CoO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34989867
_cell_length_b   6.40136072
_cell_length_c   6.37185999
_cell_angle_alpha   92.09264976
_cell_angle_beta   92.23790183
_cell_angle_gamma   91.89351465
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3(CoO3)2
_chemical_formula_sum   'Ca6 Co4 O12'
_cell_volume   258.47905233
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.61748800  0.88172400  0.25157900  1
  Ca  Ca1  1  0.24728100  0.61478000  0.88478700  1
  Ca  Ca2  1  0.88446700  0.25601300  0.61573500  1
  Ca  Ca3  1  0.38350000  0.11692000  0.74861100  1
  Ca  Ca4  1  0.11494400  0.74455100  0.38365000  1
  Ca  Ca5  1  0.75258700  0.38636300  0.11432400  1
  Co  Co6  1  0.74382000  0.75315300  0.75167400  1
  Co  Co7  1  0.00094600  0.00282100  0.00049800  1
  Co  Co8  1  0.49840700  0.49828600  0.49874200  1
  Co  Co9  1  0.25658300  0.24528100  0.24863200  1
  O  O10  1  0.78386600  0.57976200  0.45532600  1
  O  O11  1  0.58317500  0.45541300  0.78415300  1
  O  O12  1  0.45590000  0.78505800  0.58102800  1
  O  O13  1  0.04287100  0.91495400  0.71492900  1
  O  O14  1  0.91299100  0.70717000  0.04910000  1
  O  O15  1  0.71245600  0.04527200  0.91703400  1
  O  O16  1  0.21463700  0.41944600  0.54506100  1
  O  O17  1  0.41560200  0.54327600  0.21434000  1
  O  O18  1  0.54390600  0.21310600  0.41842300  1
  O  O19  1  0.95825800  0.08648100  0.28704000  1
  O  O20  1  0.28953200  0.95511700  0.08496200  1
  O  O21  1  0.08678400  0.29505300  0.95037300  1
",-6.921709372,-2.378854908,0.018797245,0.9203
1291543,"# generated using pymatgen
data_Ca3(CoO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.25235201
_cell_length_b   6.25227102
_cell_length_c   6.30013215
_cell_angle_alpha   92.61749355
_cell_angle_beta   92.62128194
_cell_angle_gamma   92.73694976
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3(CoO3)2
_chemical_formula_sum   'Ca6 Co4 O12'
_cell_volume   245.45989675
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.62189148  0.87811135  0.25001394  1
  Ca  Ca1  1  0.24511356  0.61787961  0.88211811  1
  Ca  Ca2  1  0.88214914  0.25484329  0.61782870  1
  Ca  Ca3  1  0.37814347  0.12187376  0.74996508  1
  Ca  Ca4  1  0.11782024  0.74517476  0.38218009  1
  Ca  Ca5  1  0.75491337  0.38214330  0.11784651  1
  Co  Co6  1  0.74309516  0.75683767  0.75000913  1
  Co  Co7  1  -0.00001883  0.00000310  0.00000149  1
  Co  Co8  1  0.50000417  0.49999810  0.50000336  1
  Co  Co9  1  0.25696309  0.24315820  0.24993223  1
  O  O10  1  0.78833587  0.58565371  0.45557747  1
  O  O11  1  0.59213906  0.46539142  0.78837856  1
  O  O12  1  0.46167400  0.79053836  0.58740109  1
  O  O13  1  0.03459094  0.90772462  0.71169732  1
  O  O14  1  0.91426074  0.71167844  0.04452300  1
  O  O15  1  0.70944617  0.03835096  0.91255131  1
  O  O16  1  0.21165682  0.41435380  0.54444652  1
  O  O17  1  0.40784987  0.53462927  0.21162544  1
  O  O18  1  0.53840630  0.20943273  0.41268000  1
  O  O19  1  0.96534804  0.09223783  0.28833252  1
  O  O20  1  0.29052070  0.96164031  0.08747577  1
  O  O21  1  0.08569566  0.28834641  0.95541438  1
",-6.91630816,-2.373453695,0.024198458,0.3308
1387515,"# generated using pymatgen
data_Ca3(CoO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39804100
_cell_length_b   6.55560181
_cell_length_c   9.95464355
_cell_angle_alpha   83.90226792
_cell_angle_beta   84.30360190
_cell_angle_gamma   89.14622167
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3(CoO3)2
_chemical_formula_sum   'Ca3 Co2 O6'
_cell_volume   219.40604687
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.68635700  0.84781200  0.71592800  1
  Ca  Ca1  1  0.68499600  0.34336400  0.72278300  1
  Ca  Ca2  1  0.82830100  0.91356700  0.28358100  1
  Co  Co3  1  0.19158500  0.61547400  0.49219900  1
  Co  Co4  1  0.17765800  0.14631300  0.48640300  1
  O  O5  1  0.20152900  0.59743700  0.69914900  1
  O  O6  1  0.19564100  0.09989300  0.70914600  1
  O  O7  1  0.33381900  0.68318300  0.31946200  1
  O  O8  1  0.32197600  0.13633000  0.31285600  1
  O  O9  1  0.85227200  0.88819300  0.50406500  1
  O  O10  1  0.83136300  0.38118000  0.50512700  1
",-6.559145598,-2.016291134,0.381361019,0.7642
18792,"# generated using pymatgen
data_Ca3(CoO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.26854195
_cell_length_b   6.26854195
_cell_length_c   6.26854159
_cell_angle_alpha   92.31852727
_cell_angle_beta   92.31852727
_cell_angle_gamma   92.31853643
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3(CoO3)2
_chemical_formula_sum   'Ca6 Co4 O12'
_cell_volume   245.69816379
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.88123856  0.61876144  0.25000000  1
  Ca  Ca1  1  0.61876144  0.25000000  0.88123856  1
  Ca  Ca2  1  0.25000000  0.88123856  0.61876144  1
  Ca  Ca3  1  0.11876144  0.38123856  0.75000000  1
  Ca  Ca4  1  0.75000000  0.11876144  0.38123856  1
  Ca  Ca5  1  0.38123856  0.75000000  0.11876144  1
  Co  Co6  1  0.00000000  -0.00000000  -0.00000000  1
  Co  Co7  1  0.50000000  0.50000000  0.50000000  1
  Co  Co8  1  0.25000000  0.25000000  0.25000000  1
  Co  Co9  1  0.75000000  0.75000000  0.75000000  1
  O  O10  1  0.59328785  0.78899049  0.46200901  1
  O  O11  1  0.46200901  0.59328785  0.78899049  1
  O  O12  1  0.78899049  0.46200901  0.59328785  1
  O  O13  1  0.90671215  0.03799099  0.71100951  1
  O  O14  1  0.71100951  0.90671215  0.03799099  1
  O  O15  1  0.03799099  0.71100951  0.90671215  1
  O  O16  1  0.40671215  0.21100951  0.53799099  1
  O  O17  1  0.53799099  0.40671215  0.21100951  1
  O  O18  1  0.21100951  0.53799099  0.40671215  1
  O  O19  1  0.09328785  0.96200901  0.28899049  1
  O  O20  1  0.96200901  0.28899049  0.09328785  1
  O  O21  1  0.28899049  0.09328785  0.96200901  1
",-6.934652017,-2.391797552,0.0058546,1.349
1367827,"# generated using pymatgen
data_Ca3Co2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.00815756
_cell_length_b   10.00815756
_cell_length_c   5.30808500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   149.54018023
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Co2O7
_chemical_formula_sum   'Ca6 Co4 O14'
_cell_volume   269.52406915
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.24256500  0.24256500  0.29460900  1
  Ca  Ca1  1  0.75743500  0.75743500  0.79460900  1
  Ca  Ca2  1  0.05796000  0.43076500  0.21099700  1
  Ca  Ca3  1  0.94204000  0.56923500  0.71099700  1
  Ca  Ca4  1  0.43076500  0.05796000  0.21099700  1
  Ca  Ca5  1  0.56923500  0.94204000  0.71099700  1
  Co  Co6  1  0.84764300  0.65315400  0.25167600  1
  Co  Co7  1  0.15235700  0.34684600  0.75167600  1
  Co  Co8  1  0.34684600  0.15235700  0.75167600  1
  Co  Co9  1  0.65315400  0.84764300  0.25167600  1
  O  O10  1  0.60278300  0.99265900  0.25717100  1
  O  O11  1  0.39721700  0.00734100  0.75717100  1
  O  O12  1  0.00734100  0.39721700  0.75717100  1
  O  O13  1  0.99265900  0.60278300  0.25717100  1
  O  O14  1  0.42902700  0.65219200  0.96120800  1
  O  O15  1  0.57097300  0.34780800  0.46120800  1
  O  O16  1  0.34780800  0.57097300  0.46120800  1
  O  O17  1  0.65219200  0.42902700  0.96120800  1
  O  O18  1  0.96019200  0.12551700  0.04384900  1
  O  O19  1  0.03980800  0.87448300  0.54384900  1
  O  O20  1  0.67463000  0.67463000  0.23558700  1
  O  O21  1  0.32537000  0.32537000  0.73558700  1
  O  O22  1  0.12551700  0.96019200  0.04384900  1
  O  O23  1  0.87448300  0.03980800  0.54384900  1
",-6.791772201,-2.215158858,0.037076362,0.1745
1580697,"# generated using pymatgen
data_Ca3Co2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29460045
_cell_length_b   10.00685398
_cell_length_c   5.40570440
_cell_angle_alpha   90.08692185
_cell_angle_beta   89.84272189
_cell_angle_gamma   105.29081998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3Co2O7
_chemical_formula_sum   'Ca6 Co4 O14'
_cell_volume   276.26659854
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.75919500  0.00422300  0.69938100  1
  Ca  Ca1  1  0.24540700  0.00418900  0.19940800  1
  Ca  Ca2  1  0.57051600  0.62483700  0.79120400  1
  Ca  Ca3  1  0.42762000  0.37013800  0.29276500  1
  Ca  Ca4  1  0.94168000  0.36998200  0.79273700  1
  Ca  Ca5  1  0.05462800  0.62476700  0.29116300  1
  Co  Co6  1  0.65199200  0.80492400  0.24932300  1
  Co  Co7  1  0.84634400  0.19533300  0.24766700  1
  Co  Co8  1  0.34869600  0.19527900  0.74772300  1
  Co  Co9  1  0.15316900  0.80492000  0.74909700  1
  O  O10  1  0.33065700  0.00460900  0.76699900  1
  O  O11  1  0.67372500  0.00445700  0.26714300  1
  O  O12  1  0.00199700  0.60515300  0.74360900  1
  O  O13  1  0.99494700  0.38913500  0.24122700  1
  O  O14  1  0.60290000  0.60505500  0.24456600  1
  O  O15  1  0.39402700  0.38914600  0.74158500  1
  O  O16  1  0.36834600  0.77953600  0.05833700  1
  O  O17  1  0.65313900  0.22564000  0.53780800  1
  O  O18  1  0.41206700  0.77974100  0.55865300  1
  O  O19  1  0.57232900  0.22566500  0.03771000  1
  O  O20  1  0.89098000  0.83214000  0.93205500  1
  O  O21  1  0.12469700  0.16451700  0.45909800  1
  O  O22  1  0.03930800  0.16460300  0.95910200  1
  O  O23  1  0.94163500  0.83200900  0.43164400  1
",-6.789559471,-2.212946128,0.039289092,0.3367
1572581,"# generated using pymatgen
data_Ca3CoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40518066
_cell_length_b   12.70806301
_cell_length_c   6.39967521
_cell_angle_alpha   87.61468310
_cell_angle_beta   87.66056566
_cell_angle_gamma   87.65858347
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3CoO6
_chemical_formula_sum   'Ca12 Co4 O24'
_cell_volume   519.63187712
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.74747600  0.20016900  0.10651100  1
  Ca  Ca1  1  0.75018700  0.70090200  0.10120800  1
  Ca  Ca2  1  0.39899800  0.04876300  0.75058100  1
  Ca  Ca3  1  0.39338000  0.54989700  0.75126900  1
  Ca  Ca4  1  0.89879400  0.12191400  0.60654700  1
  Ca  Ca5  1  0.89349900  0.62774600  0.60061300  1
  Ca  Ca6  1  0.25247400  0.29994700  0.90142600  1
  Ca  Ca7  1  0.25125100  0.80252400  0.89900300  1
  Ca  Ca8  1  0.59888500  0.45065400  0.24790700  1
  Ca  Ca9  1  0.59963200  0.94746400  0.25025200  1
  Ca  Ca10  1  0.10994500  0.37496100  0.39050800  1
  Ca  Ca11  1  0.09878000  0.87532200  0.40194300  1
  Co  Co12  1  0.00183800  0.49981100  0.99465100  1
  Co  Co13  1  0.50096600  0.74724300  0.49626700  1
  Co  Co14  1  0.00268700  0.00255900  0.99924900  1
  Co  Co15  1  0.50579200  0.25051000  0.50064300  1
  O  O16  1  0.57904900  0.21366600  0.78648400  1
  O  O17  1  0.57985300  0.71283300  0.78542900  1
  O  O18  1  0.06102000  0.46731300  0.72719300  1
  O  O19  1  0.07993200  0.96498400  0.72212700  1
  O  O20  1  0.42714500  0.38728300  0.57465900  1
  O  O21  1  0.43867100  0.87847000  0.58173100  1
  O  O22  1  0.24073000  0.20895200  0.56559800  1
  O  O23  1  0.21787000  0.70847400  0.56867000  1
  O  O24  1  0.06375900  0.13783400  0.93193500  1
  O  O25  1  0.07688000  0.64340700  0.92629600  1
  O  O26  1  0.57312200  0.10682300  0.42359600  1
  O  O27  1  0.56874100  0.61223900  0.43500100  1
  O  O28  1  0.77353600  0.28262000  0.43901800  1
  O  O29  1  0.77828000  0.78503600  0.42010700  1
  O  O30  1  0.71643900  0.03579700  0.92086100  1
  O  O31  1  0.71141200  0.53767300  0.91969100  1
  O  O32  1  0.27493900  0.46221500  0.06873000  1
  O  O33  1  0.27211300  0.96578100  0.07721700  1
  O  O34  1  0.92914000  0.04089400  0.28220300  1
  O  O35  1  0.93458500  0.54040700  0.25936600  1
  O  O36  1  0.92441100  0.36357500  0.07230400  1
  O  O37  1  0.91783700  0.87121400  0.05995700  1
  O  O38  1  0.43174900  0.28761300  0.22656200  1
  O  O39  1  0.42420100  0.78451000  0.22669000  1
",-6.581087216,-2.297288977,0.046622141,0.2129
1639128,"# generated using pymatgen
data_Ca3CoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.34532399
_cell_length_b   9.13322730
_cell_length_c   8.93089424
_cell_angle_alpha   90.06271929
_cell_angle_beta   89.99477568
_cell_angle_gamma   85.72597063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3CoO6
_chemical_formula_sum   'Ca12 Co4 O24'
_cell_volume   516.13498677
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.09832900  0.56946600  0.82584900  1
  Ca  Ca1  1  0.09779000  0.06948100  0.32649300  1
  Ca  Ca2  1  0.75116600  0.25003600  0.85215200  1
  Ca  Ca3  1  0.74881100  0.74970300  0.35189400  1
  Ca  Ca4  1  0.59871200  0.56904500  0.67426100  1
  Ca  Ca5  1  0.59787700  0.06957900  0.17393500  1
  Ca  Ca6  1  0.90167600  0.43052600  0.17414900  1
  Ca  Ca7  1  0.90221700  0.93052300  0.67351100  1
  Ca  Ca8  1  0.24883500  0.74996300  0.14784300  1
  Ca  Ca9  1  0.25118800  0.25029400  0.64810900  1
  Ca  Ca10  1  0.40128400  0.43095000  0.32574100  1
  Ca  Ca11  1  0.40212000  0.93043100  0.82606100  1
  Co  Co12  1  0.99999900  0.50000100  0.49999600  1
  Co  Co13  1  0.50000200  0.00000000  0.49999600  1
  Co  Co14  1  0.99999800  0.99999800  0.00000400  1
  Co  Co15  1  0.50000200  0.50000300  0.00000200  1
  O  O16  1  0.77640200  0.50064300  0.92710700  1
  O  O17  1  0.77608800  0.00065400  0.42610600  1
  O  O18  1  0.72455600  0.49812800  0.42661300  1
  O  O19  1  0.72377100  0.99940200  0.92637700  1
  O  O20  1  0.57332900  0.60181400  0.16726300  1
  O  O21  1  0.57477000  0.10124300  0.66722400  1
  O  O22  1  0.57355200  0.31894000  0.10144100  1
  O  O23  1  0.57390100  0.81845200  0.60016500  1
  O  O24  1  0.92634200  0.18131300  0.10092200  1
  O  O25  1  0.92425200  0.68071800  0.60179000  1
  O  O26  1  0.42667800  0.39819100  0.83273900  1
  O  O27  1  0.42523100  0.89875800  0.33277300  1
  O  O28  1  0.42644600  0.68106100  0.89856500  1
  O  O29  1  0.42610200  0.18154600  0.39983000  1
  O  O30  1  0.92698200  0.39759200  0.66748400  1
  O  O31  1  0.92528300  0.89866000  0.16685200  1
  O  O32  1  0.07302000  0.60240700  0.33251300  1
  O  O33  1  0.07471000  0.10133700  0.83315300  1
  O  O34  1  0.27544300  0.50186700  0.57338100  1
  O  O35  1  0.27622300  0.00060100  0.07363000  1
  O  O36  1  0.07365600  0.81868700  0.89908500  1
  O  O37  1  0.07574200  0.31928300  0.39820600  1
  O  O38  1  0.22360400  0.49935500  0.07289800  1
  O  O39  1  0.22391300  0.99935000  0.57388800  1
",-6.580164465,-2.296366226,0.047544892,0.1887
1666748,"# generated using pymatgen
data_Ca3CoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.81330215
_cell_length_b   8.85479463
_cell_length_c   9.21146830
_cell_angle_alpha   61.24000624
_cell_angle_beta   90.45491812
_cell_angle_gamma   120.17593393
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3CoO6
_chemical_formula_sum   'Ca12 Co4 O24'
_cell_volume   518.18797533
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.77820000  0.25311400  0.62632300  1
  Ca  Ca1  1  0.27036500  0.25131300  0.12410200  1
  Ca  Ca2  1  0.47296500  0.60178900  0.62311200  1
  Ca  Ca3  1  0.97841300  0.60417300  0.12690600  1
  Ca  Ca4  1  0.37288200  0.10045400  0.87400700  1
  Ca  Ca5  1  0.87741100  0.10244500  0.37603000  1
  Ca  Ca6  1  0.72414900  0.74705100  0.87672800  1
  Ca  Ca7  1  0.22459800  0.75060600  0.37518400  1
  Ca  Ca8  1  0.02647300  0.40187700  0.87448400  1
  Ca  Ca9  1  0.52472100  0.39900800  0.37316500  1
  Ca  Ca10  1  0.12462800  0.88851300  0.62495800  1
  Ca  Ca11  1  0.62552900  0.90100900  0.12475700  1
  Co  Co12  1  0.50543100  0.99892100  0.50780200  1
  Co  Co13  1  0.25652300  0.50510700  0.24213600  1
  Co  Co14  1  0.99357400  0.99000500  0.00768100  1
  Co  Co15  1  0.74435500  0.50069300  0.74236600  1
  O  O16  1  0.52600300  0.41888300  0.89181200  1
  O  O17  1  0.03615300  0.41890100  0.39719100  1
  O  O18  1  0.06108800  0.91942300  0.85674300  1
  O  O19  1  0.56292200  0.93901900  0.35998100  1
  O  O20  1  0.88193100  0.56717900  0.89849300  1
  O  O21  1  0.37670600  0.56487100  0.38886500  1
  O  O22  1  0.81313900  0.76533900  0.61595700  1
  O  O23  1  0.31828700  0.78055200  0.11171300  1
  O  O24  1  0.64472600  0.92993900  0.63877900  1
  O  O25  1  0.13514100  0.93371100  0.13313700  1
  O  O26  1  0.60637500  0.42380200  0.61038000  1
  O  O27  1  0.11450800  0.43205800  0.11670800  1
  O  O28  1  0.68722600  0.23623800  0.88972800  1
  O  O29  1  0.18823600  0.21594000  0.39400800  1
  O  O30  1  0.21471500  0.27971600  0.85205000  1
  O  O31  1  0.72198800  0.28399200  0.35780000  1
  O  O32  1  0.29255200  0.72392300  0.63822300  1
  O  O33  1  0.78752400  0.72257200  0.14096700  1
  O  O34  1  0.43627600  0.06781900  0.63475000  1
  O  O35  1  0.93295500  0.07433400  0.13838800  1
  O  O36  1  0.87482200  0.07751400  0.86068400  1
  O  O37  1  0.36633200  0.08218700  0.35279200  1
  O  O38  1  0.95846200  0.57024700  0.61249800  1
  O  O39  1  0.46171600  0.57576200  0.10861100  1
",-6.581687705,-2.297889466,0.046021652,0.2067
1043255,"# generated using pymatgen
data_CaCo2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.72266600
_cell_length_b   5.85876435
_cell_length_c   11.19036600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   108.52511242
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCo2O5
_chemical_formula_sum   'Ca2 Co4 O10'
_cell_volume   231.41805659
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.90148300  0.80292100  0.75000000  1
  Ca  Ca1  1  0.09851800  0.19708000  0.25000000  1
  Co  Co2  1  0.20973200  0.41942700  0.59513200  1
  Co  Co3  1  0.79026900  0.58057400  0.40486700  1
  Co  Co4  1  0.79026900  0.58057400  0.09513300  1
  Co  Co5  1  0.20973200  0.41942700  0.90486800  1
  O  O6  1  0.72088300  0.44179500  0.25000000  1
  O  O7  1  0.27911800  0.55820600  0.75000000  1
  O  O8  1  0.22242900  0.44489700  0.07120300  1
  O  O9  1  0.77757300  0.55510400  0.92879700  1
  O  O10  1  0.77757300  0.55510400  0.57120300  1
  O  O11  1  0.22242900  0.44489700  0.42879600  1
  O  O12  1  0.06201400  0.12409600  0.62033500  1
  O  O13  1  0.93798600  0.87590300  0.37966500  1
  O  O14  1  0.06201400  0.12409600  0.87966500  1
  O  O15  1  0.93798600  0.87590300  0.12033600  1
",-6.652670914,-1.526141121,0.178343307,0.2294
